és O O
pulha O O
! O O

! O O
" O O

E O O
retirou O O
- O O
se O O
repetindo O O
? O O

" O O
De O O
o O O
quisso O O
! O O

de O O
o O O
quisso O O
! O O
" O O

Ma O O
o O O
dominó-cetim O O
não O O
sofreu O O
, O O
a O O
o O O
que O O
parecia O O
, O O
a O O
menor O O
contrariedade O O
com O O
esta O O
charivari O O
. O O

E O O
o O O
dominó-veludo O O
nem O O
sequer O O
acompanhou O O
com O O
os O O
olhos O O
o O O
imprudente O O
que O O
viera O O
embaraçar O O
- O O
lhe O O
uma O O
resposta O O
digna O O
de O O
a O O
pergunta O O
, O O
fosse O O
ela O O
qual O O
fosse O O
. O O

O O O
cetim O O
( O O
fique O O
assim O O
conhecido O O
para O O
evitarmos O O
palavras O O
e O O
tempo O O
, O O
que O O
é O O
um O O
preciosíssimo O O
cabedal O O
) O O
, O O
o O O
cetim O O
, O O
de O O
esta O O
vez O O
, O O
encarou O O
com O O
mais O O
alguma O O
reflexão O O
o O O
veludo O O
. O O

Conjecturou O O
suposições O O
fugitivas O O
, O O
que O O
se O O
destruíam O O
mutuamente O O
. O O

O O O
veludo O O
era O O
forçosamente O O
uma O O
mulher O O
. O O

A O O
pequenez O O
de O O
o O O
corpo O O
, O O
cuja O O
flexibilidade O O
o O O
dominó O O
não O O
encobria O O
; O O
a O O
delicadeza O O
de O O
a O O
mão O O
, O O
que O O
protestava O O
contra O O
o O O
ardil O O
mentiroso O O
de O O
uma O O
luva O O
larga O O
; O O
a O O
ponta O O
de O O
verniz O O
, O O
que O O
um O O
descuido O O
, O O
em O O
o O O
lançar O O
de O O
o O O
pé O O
, O O
denunciara O O
debaixo O O
de O O
a O O
fímbria O O
de O O
o O O
veludo O O
, O O
este O O
complexo O O
de O O
atributos O O
, O O
quase O O
nunca O O
reunidos O O
em O O
um O O
homem O O
, O O
captaram O O
as O O
sérias O O
atenções O O
de O O
o O O
outro O O
, O O
que O O
, O O
incontestavelmente O O
, O O
era O O
um O O
homem O O
. O O

- O O
" O O
Quem O O
quer O O
que O O
sejas O O
" O O
? O O

disse O O
o O O
cetim O O
? O O

" O O
não O O
te O O
gabo O O
o O O
gosto O O
! O O

Tomara O O
eu O O
saber O O
o O O
que O O
vês O O
em O O
mim O O
, O O
que O O
tanta O O
impressão O O
te O O
faz O O
! O O
" O O

- O O
" O O
Nada O O
" O O
? O O

respondeu O O
o O O
veludo O O
. O O

- O O
" O O
Então O O
, O O
deixa O O
- O O
me O O
, O O
ou O O
diz O O
- O O
me O O
alguma O O
coisa O O
ainda O O
que O O
seja O O
uma O O
sensaboria O O
, O O
mais O O
eloquente O O
que O O
o O O
teu O O
silêncio O O
. O O
" O O

- O O
" O O
Não O O
te O O
quero O O
embrutecer O O
. O O

Sei O O
que O O
tens O O
muito O O
espírito O O
, O O
e O O
seria O O
um O O
crime O O
de O O
lesa-Carnaval O O
se O O
te O O
dissesse O O
alguma O O
de O O
essas O O
graças O O
salobras O O
, O O
capazes O O
de O O
fazer O O
calar O O
para O O
todo O O
o O O
sempre O O
um O O
Demóstenes O O
de O O
dominó O O
. O O

O O O
cetim O O
mudou O O
de O O
opinião O O
a O O
respeito O O
de O O
o O O
seu O O
perseguidor O O
. O O

E O O
não O O
admira O O
que O O
o O O
recebesse O O
com O O
rudeza O O
em O O
o O O
princípio O O
, O O
porque O O
, O O
em O O
Portugal B-LOC B-LOC
, O O
um O O
dominó O O
em O O
corpo O O
de O O
mulher O O
, O O
que O O
passeia O O
" O O
sozinha O O
" O O
em O O
um O O
teatro O O
, O O
permite O O
umas O O
suspeitas O O
que O O
não O O
abonam O O
as O O
virtudes O O
de O O
o O O
dominó O O
, O O
nem O O
lisonjeiam O O
a O O
vaidade O O
de O O
quem O O
lhe O O
recebe O O
o O O
conhecimento O O
. O O

Mas O O
a O O
mulher O O
em O O
quem O O
recai O O
semelhante O O
hipótese O O
não O O
conhece O O
Demóstenes B-PER O
, O O
nem O O
diz O O
lesa-Carnaval O O
, O O
nem O O
aguça O O
a O O
frase O O
com O O
o O O
adjectivo O O
salobras O O
. O O

O O O
cetim O O
arrependeu O O
- O O
se O O
de O O
a O O
aspereza O O
com O O
que O O
recebera O O
os O O
atenciosos O O
olhares O O
de O O
aquela O O
incógnita O O
, O O
que O O
principiava O O
a O O
fazer O O
- O O
se O O
valer O O
como O O
tudo O O
aquilo O O
que O O
apenas O O
se O O
conhece O O
por O O
uma O O
face O O
boa O O
. O O

O O O
cetim O O
juraria O O
, O O
por O O
o O O
menos O O
, O O
que O O
aquela O O
mulher O O
não O O
era O O
estúpida O O
. O O

E. O O
seja O O
dito O O
sem O O
tenção O O
ofensiva O O
, O O
já O O
não O O
era O O
insignificante O O
a O O
descoberta O O
, O O
porque O O
é O O
mais O O
fácil O O
descobrir O O
um O O
mundo O O
novo O O
que O O
uma O O
mulher O O
ilustrada O O
. O O

É O O
mais O O
fácil O O
ser O O
Cristóvão O B-PER
Colombo O I-PER
que O O
Emílio O B-PER
Girardin O I-PER
. O O

O O O
cetim O O
, O O
ouvida O O
a O O
resposta O O
de O O
o O O
veludo O O
, O O
ofereceu O O
- O O
lhe O O
o O O
braço O O
, O O
e O O
gostou O O
de O O
a O O
boa O O
vontade O O
com O O
que O O
lhe O O
foi O O
recebido O O
. O O

- O O
" O O
Conheço O O
" O O
? O O

diz O O
ele O O
? O O

" O O
que O O
o O O
teu O O
contacto O O
me O O
espiritualiza O O
, O O
belo O O
dominó O O
! O O
" O O

- O O
" O O
Belo O O
, O O
me O O
chamas O O
tu O O
! O O

É O O
realmente O O
uma O O
leviandade O O
que O O
te O O
não O O
faz O O
honra O O
! O O

Se O O
eu O O
levantasse O O
esta O O
sanefa O O
de O O
seda O O
, O O
que O O
me O O
faz O O
bonita O O
, O O
ficavas O O
como O O
aquele O O
poeta O O
espanhol O O
que O O
soltou O O
uma O O
exclamação O O
de O O
terror O O
em O O
a O O
presença O O
de O O
um O O
nariz O O
! O O

que O O
nariz O O
não O O
seria O O
, O O
santo O O
Deus B-PER O
! O O

Não O O
sabes O O
essa O O
história O O
? O O
" O O

- O O
" O O
Não O O
, O O
meu O O
anjo O O
! O O
" O O

- O O
" O O
Meu O O
anjo O O
! O O

Que O O
graça O O
! O O

Pois O O
eu O O
ta O O
conto O O
. O O

Como O O
o O O
poeta O O
se O O
chama O O
não O O
sei O O
, O O
nem O O
importa O O
. O O

Imagina O O
tu O O
que O O
és O O
um O O
poeta O O
, O O
fantástico O O
como O O
Lamartine B-PER O
, O O
vulcânico O O
como O O
Byron B-PER B-LOC
, O O
sonhador O O
como O O
MacPherson B-PER B-LOC
e O O
voluptuoso O O
como O O
Voltaire B-PER O
a O O
os O O
60 B-VAL B-VAL
anos I-VAL I-VAL
. O O

Imagina O O
que O O
o O O
tédio O O
de O O
esta O O
vida O O
chilra O O
que O O
se O O
vive O O
em O O
o O O
Porto B-LOC B-LOC
te O O
obrigou O O
a O O
deixar O O
em O O
o O O
teu O O
quarto O O
a O O
pitonissa O O
descabelada O O
de O O
as O O
tuas O O
inspirações O O
, O O
e O O
vieste O O
por O O
aqui O O
dentro O O
a O O
procurar O O
um O O
passatempo O O
em O O
estes O O
passatempos O O
alvares O O
de O O
um O O
baile O O
de O O
Carnaval B-TMP O
. O O

Imagina O O
que O O
encontravas O O
uma O O
mulher O O
extraordinária O O
de O O
espírito O O
, O O
um O O
anjo O O
de O O
eloquência O O
, O O
um O O
demónio O O
de O O
epigrama O O
, O O
enfim O O
, O O
uma O O
de O O
estas O O
criações O O
miraculosas O O
que O O
fazem O O
rebentar O O
uma O O
chama O O
improvisa O O
em O O
o O O
coração O O
mais O O
de O O
gelo O O
, O O
e O O
de O O
lama O O
, O O
e O O
de O O
toucinho O O
sem O O
nervo O O
. O O

Ris O O
? O O

Achas O O
nova O O
a O O
expressão O O
, O O
não O O
é O O
assim O O
? O O

Um O O
coração O O
de O O
toucinho O O
parece O O
- O O
te O O
uma O O
ofensa O O
a O O
o O O
bom O O
senso O O
anatómico O O
, O O
não O O
é O O
verdade O O
? O O

Pois O O
, O O
meu O O
caro O O
dominó O O
, O O
há O O
corações O O
de O O
toucinho O O
estreme O O
. O O

São O O
os O O
corações O O
, O O
que O O
resumam O O
óleo O O
em O O
certas O O
caras O O
estúpidas O O
! O O

Por O O
exemplo O O
! O O

Olha O O
este O O
homem O O
redondo O O
, O O
que O O
aqui O O
está O O
, O O
com O O
as O O
pálpebras O O
em O O
quatro O O
refegos O O
, O O
com O O
os O O
olhos O O
vermelhos O O
como O O
os O O
de O O
um O O
coelho O O
morto O O
, O O
com O O
o O O
queixo O O
inferior O O
pendente O O
, O O
e O O
o O O
lábio O O
escarlate O O
e O O
vidrado O O
como O O
o O O
bordo O O
de O O
uma O O
pingadeira O O
, O O
orvalhada O O
de O O
banha O O
de O O
porco O O
! O O

Esta O O
cara O O
não O O
te O O
parece O O
um O O
grande O O
rijão O O
? O O

Não O O
crês O O
que O O
este O O
baboso O O
tenha O O
um O O
coração O O
de O O
toucinho O O
? O O
" O O

- O O
" O O
Creio O O
, O O
creio O O
; O O
mas O O
fala O O
mais O O
baixo O O
que O O
o O O
desgraçado O O
está O O
gemer O O
debaixo O O
de O O
o O O
teu O O
escalpelo O O
! O O
" O O

- O O
" O O
És O O
tolo O O
, O O
meu O O
cavalheiro O O
! O O

Ele O O
entende O O
me O O
lá O O
! O O

É O O
verdade O O
, O O
aí O O
vai O O
a O O
história O O
de O O
o O O
espanhol O O
, O O
que O O
tenho O O
que O O
fazer O O
! O O
" O O

- O O
" O O
Então O O
queres O O
deixar O O
- O O
me O O
? O O
" O O

- O O
" O O
E O O
tu O O
? O O

Queres O O
que O O
eu O O
te O O
deixe O O
? O O
" O O

- O O
" O O
Palavra O O
de O O
honra O O
que O O
não O O
! O O

Se O O
me O O
deixas O O
, O O
retiro O O
- O O
me O O
! O O
" O O

- O O
" O O
És O O
muito O O
amável O O
, O O
meu O O
querido O O
Carlos B-PER B-PER
! O O
" O O

- O O
" O O
Conheces O O
- O O
me O O
? O O

! O O
" O O

- O O
" O O
Essa O O
pergunta O O
é O O
ociosa O O
. O O

Não O O
és O O
tu O O
Carlos B-PER B-PER
! O O
" O O

- O O
" O O
Já O O
falaste O O
com O O
mim O O
em O O
a O O
tua O O
voz O O
natural O O
? O O
" O O

- O O
" O O
Não O O
; O O
mas O O
começo O O
a O O
falar O O
agora O O
. O O
" O O

P O O
- O O
Não O O
era O O
fácil O O
não O O
, O O
né O O
. O O

R O O
- O O
Não O O
foi O O
fácil O O
pra O O
ele O O
foi O O
muito O O
difícil O O
, O O
depois O O
ele O O
morreu O O
cedo O O
também O O
, O O
um O O
homem O O
já O O
tava O O
casada O O
mas O O
eu O O
conheci O O
, O O
tive O O
o O O
prazer O O
de O O
conhecer O O
e O O
todos O O
os O O
outros O O
irmãos O O
que O O
ele O O
tinha O O
tido O O
também O O
e O O
de O O
a O O
avó O O
paterna O O
eu O O
adorava O O
, O O
a O O
avó B-PER O
Ernesta I-PER O
, O O
um O O
encanto O O
morava O O
ali O O
em O O
frente O O
A O O
A O O
Faculdade B-ORG B-ORG
da I-ORG I-ORG
Farmácia I-ORG I-ORG
, O O
vocês O O
não O O
conhecem O O
aqui O O
, O O
né O O
, O O
e O O
ali O O
tinha O O
jardim O O
. O O

Quando O O
tinha O O
circo O O
ela O O
ia O O
buscar O O
o O O
adubo O O
de O O
os O O
elefantes O O
, O O
de O O
as O O
coisas O O
pra O O
, O O
então O O
as O O
flores O O
davam O O
de O O
este O O
tamanho O O
ela O O
falava O O
sabe O O
por O O
que O O
... O O
Ah O O
, O O
ela O O
trabalhava O O
é O O
com O O
macarrão O O
eu O O
lembro O O
de O O
ela O O
de O O
aquelas O O
mesas O O
grandes O O
largas O O
, O O
né O O
, O O
ela O O
com O O
aquele O O
pau O O
largo O O
fazendo O O
abrindo O O
a O O
massa O O
de O O
macarrão O O
, O O
a O O
gente O O
tem O O
uma O O
lembrança O O
muito O O
grande O O
e O O
muito O O
bonita O O
, O O
de O O
o O O
trabalho O O
de O O
o O O
amor O O
que O O
eles O O
tinham O O
, O O
tinha O O
adoração O O
por O O
o O O
_________ O O
eles O O
não O O
quiseram O O
voltar O O
mais O O
pra O O
Itália B-LOC O
de O O
jeito O O
nenhum O O
, O O
adoravam O O
o O O
Brasil B-LOC O
, O O
Araraquara B-LOC O
pra O O
eles O O
, O O
porque O O
eles O O
sofreram O O
muito O O
lá O O
, O O
passaram O O
fome O O
além O O
de O O
o O O
frio O O
, O O
a O O
guerra O O
a O O
coisa O O
, O O
não O O
tinham O O
e O O
é O O
tão O O
linda O O
a O O
Itália B-LOC O
, O O
passei O O
lá O O
lindo O O
. O O

P O O
- O O
E O O
a O O
senhora O O
tinha O O
quantos O O
anos O O
quando O O
a O O
senhora O O
convivia O O
quando O O
esses O O
avós O O
faleceram O O
, O O
quer O O
dizer O O
como O O
foi O O
a O O
convivência O O
que O O
a O O
senhora O O
teve O O
com O O
eles O O
? O O

R O O
- O O
Tive O O
os O O
dois O O
filhos O O
pequenos O O
e O O
ela O O
morreu O O
em O O
casa O O
, O O
depois O O
quando O O
eu O O
fui O O
pra O O
Marília B-LOC B-LOC
ela O O
estava O O
em O O
casa O O
com O O
meus O O
pais O O
, O O
convivi O O
bastante O O
com O O
ela O O
, O O
exemplo O O
de O O
pessoa O O
que O O
vem O O
de O O
fora O O
, O O
aquela O O
força O O
que O O
eles O O
tem O O
pra O O
trabalhar O O
, O O
não O O
mede O O
sacrifício O O
fazem O O
, O O
lavam O O
roupa O O
tudo O O
que O O
precisa O O
fazem O O
, O O
hoje O O
não O O
ninguém O O
quer O O
fazer O O
mais O O
nada O O
, O O
não O O
é O O
, O O
hoje O O
elas O O
vinham O O
com O O
aquela O O
garra O O
de O O
trabalhar O O
, O O
de O O
fazer O O
não O O
escolhiam O O
serviço O O
, O O
faziam O O
tudo O O
que O O
precisava O O
, O O
ela O O
ia O O
buscar O O
lenha O O
que O O
em O O
as O O
matas O O
lá O O
tinha O O
, O O
criava O O
cabrita O O
a O O
gente O O
tomava O O
, O O
por O O
isso O O
que O O
tenho O O
os O O
dentes O O
bons O O
porque O O
ela O O
me O O
dava O O
leite O O
de O O
cabra O O
. O O

P O O
- O O
E O O
ela O O
fazia O O
queijo O O
de O O
cabra O O
também O O
? O O

R O O
- O O
Não O O
fazia O O
queijo O O
, O O
a O O
gente O O
tomava O O
leite O O
e O O
outro O O
parente O O
de O O
o O O
meu O O
avô O O
, O O
eles O O
faziam O O
queijo O O
, O O
mas O O
essa O O
aqui O O
não O O
fazia O O
, O O
ela O O
pegava O O
a O O
cabritinha O O
e O O
dava O O
aqueles O O
copos O O
grandes O O
sabe O O
, O O
quando O O
tinha O O
tosse O O
ela O O
punha O O
o O O
ferro O O
dentro O O
de O O
o O O
forno O O
, O O
queimava O O
aquilo O O
e O O
punha O O
dentro O O
de O O
o O O
leite O O
, O O
aquilo O O
tão O O
bem O O
eu O O
falava O O
gente O O
, O O
tratava O O
de O O
a O O
tosse O O
comprida O O
com O O
isso O O
, O O
a O O
vovó O O
fazia O O
isso O O
, O O
em O O
o O O
forno O O
ela O O
punha O O
lá O O
o O O
ferro O O
. O O

P O O
- O O
Como O O
que O O
era O O
? O O

R O O
- O O
Tinha O O
uma O O
_______ O O
, O O
porque O O
não O O
tem O O
o O O
ferro O O
aquela O O
coisa O O
que O O
eles O O
tratam O O
hoje O O
, O O
era O O
assim O O
ela O O
tratava O O
. O O

P O O
- O O
E O O
as O O
comidas O O
, O O
ela O O
fazia O O
algumas O O
comidinhas O O
típicas O O
italianas O O
, O O
conta O O
pra O O
gente O O
um O O
pouco O O
. O O

R O O
- O O
Ah O O
macarronada O O
italiana O O
, O O
sopa O O
, O O
cappeleti O O
, O O
o O O
caldo O O
tudo O O
era O O
especial O O
, O O
né O O
, O O
aquela O O
comida O O
saborosa O O
muito O O
amor O O
e O O
carinho O O
, O O
muito O O
gostoso O O
, O O
as O O
bracholas O O
, O O
as O O
pizzas O O
, O O
quer O O
dizer O O
grava O O
não O O
precisava O O
, O O
mas O O
depois O O
a O O
gente O O
vai O O
desembaraçando O O
, O O
soltando O O
e O O
vai O O
vendo O O
, O O
hoje O O
eu O O
adoro O O
porque O O
eu O O
estou O O
em O O
casa O O
, O O
sair O O
A O O
A O O
rua O O
não O O
pode O O
é O O
perigoso O O
, O O
de O O
noite O O
nem O O
se O O
fala O O
, O O
de O O
dia O O
tomo O O
cuidado O O
, O O
até O O
planta O O
, O O
é O O
casa O O
, O O
flores O O
quer O O
dizer O O
eu O O
tô O O
reservando O O
tudo O O
que O O
foi O O
de O O
eles O O
, O O
já O O
me O O
passou O O
, O O
passa O O
gente O O
pensa O O
que O O
não O O
, O O
mas O O
passa O O
as O O
coisas O O
de O O
as O O
mães O O
, O O
de O O
os O O
avós O O
, O O
fica O O
em O O
a O O
gente O O
se O O
fixa O O
, O O
por O O
isso O O
é O O
que O O
eu O O
penso O O
que O O
as O O
crianças O O
de O O
hoje O O
, O O
os O O
pais O O
estão O O
deix O O
ando O O
muito O O
, O O
é O O
um O O
reflexo O O
de O O
a O O
gente O O
, O O
né O O
. O O

P O O
- O O
Voltando O O
um O O
pouco O O
essa O O
coisa O O
de O O
a O O
comida O O
fiquei O O
curiosa O O
, O O
qual O O
que O O
era O O
o O O
tempero O O
assim O O
que O O
eles O O
usavam O O
, O O
que O O
a O O
sua O O
avó O O
usava O O
os O O
temperos O O
como O O
eram O O
? O O

R O O
- O O
É O O
isso O O
, O O
a O O
carne O O
bem O O
frita O O
porque O O
era O O
bem O O
vermelhinha O O
, O O
cebola O O
e O O
o O O
alho O O
, O O
é O O
isso O O
que O O
nós O O
fazemos O O
, O O
usava O O
muito O O
óleo O O
, O O
né O O
, O O
muito O O
óleo O O
de O O
oliva O O
, O O
óleo O O
bom O O
. O O

P O O
- O O
O O O
óleo O O
vinha O O
de O O
lá O O
ou O O
era O O
de O O
aqui O O
mesmo O O
? O O

R O O
- O O
Não O O
era O O
de O O
aqui O O
, O O
a O O
carne O O
de O O
porco O O
eles O O
derretiam O O
e O O
faziam O O
pedaço O O
de O O
carne O O
faziam O O
deixava O O
em O O
a O O
gordura O O
aquelas O O
latas O O
grandes O O
, O O
guardava O O
os O O
pedaços O O
tudo O O
naquela O O
lata O O
, O O
quando O O
queria O O
um O O
pedaço O O
de O O
carne O O
tirava O O
, O O
era O O
um O O
hábito O O

antigo O O
, O O
era O O
mais O O
gostosa O O
. O O

P O O
- O O
E O O
eles O O
moravam O O
em O O
chácara O O
? O O

R O O
- O O
Não O O
. O O

P O O
- O O
Em O O
a O O
cidade O O
mesmo O O
? O O

R O O
- O O
Em O O
a O O
cidade O O
, O O
moravam O O
ali O O
em O O
frente O O
A O O
A O O
Faculdade B-ORG B-ORG
Escola I-ORG I-ORG
de I-ORG I-ORG
Farmácia I-ORG I-ORG
, O O
a O O
vovó O O
tinha O O
uma O O
casa O O
de O O
a O O
esquina O O
, O O
ela O O
comprava O O
era O O
danada O O
, O O
não O O
sei O O
ela O O
tinha O O
o O O
espírito O O
sabe O O
forte O O
pra O O
negociar O O
pra O O
fazer O O
as O O
coisas O O
viva O O
, O O
não O O
ficava O O
pedindo O O
esmola O O
os O O
outros O O
aí O O
pedem O O
né O O
, O O
porque O O
veio O O
pra O O
cá O O
sem O O
nada O O
, O O
não O O
tinha O O
nada O O
, O O
filho O O
e O O
tudo O O
trabalharam O O
em O O
uma O O
chácara O O
que O O
agora O O
é O O
atrás O O
de O O
a O O
escola O O
, O O
tinha O O
uma O O
chácara O O
lá O O
eles O O
trabalharam O O
lá O O
, O O
de O O
ali O O
foram O O
saindo O O
procurando O O
outro O O
lugar O O
, O O
quando O O
podiam O O
compraram O O
uma O O
casa O O
enfeitavam O O
a O O
casa O O
com O O
flores O O
com O O
tudo O O
, O O
depois O O
vendiam O O
aquela O O
compravam O O
outra O O
, O O
é O O
interessantíssimo O O
viu O O
, O O
a O O
força O O
que O O
eles O O
trouxeram O O
. O O

P O O
- O O
E O O
tinha O O
bastante O O
quintal O O
em O O
essa O O
casa O O
que O O
eles O O
moravam O O
? O O

R O O
- O O
Tinha O O
quintal O O
mas O O
não O O
era O O
também O O
tanto O O
assim O O
, O O
sabe O O
. O O

P O O
- O O
Frutas O O
. O O

R O O
- O O
É O O
, O O
ah O O
de O O
o O O
meu O O
avô O O
tinha O O
lá O O
em O O
cima O O
de O O
a O O
chácara O O
tinha O O
tudo O O
, O O
tinha O O
banana O O
tinha O O
fruta O O
quantidade O O
, O O
uva O O
então O O
era O O
aquilo O O
que O O
ele O O
plantava O O
, O O
né O O
, O O
minha O O
avó O O
plantava O O
, O O
a O O
gente O O
chegava O O
lá O O
tinha O O
aquelas O O
vagens O O
sabe O O
, O O
comprida O O
, O O
bonito O O
era O O
isso O O
porque O O
distribuía O O
pra O O
vizinhos O O
, O O
tinha O O
muita O O
solidariedade O O
naquela O O
época O O
, O O
eles O O
distribuíam O O
, O O
faziam O O
aqueles O O
pães O O
grandes O O
e O O
os O O
pães O O
era O O
maravilhosos O O
, O O
e O O
o O O
forno O O
era O O
de O O
lenha O O
, O O
tudo O O
________ O O
que O O
eles O O
torravam O O
café O O
em O O
casa O O
, O O
pão O O
tudo O O
isso O O
, O O
moía O O
era O O
tudo O O
moidinho O O
. O O

Igualmente O O
justificada O O
é O O
a O O
pretensão O O
de O O
a O O
colega O O
Pack B-PER O
em O O
o O O
sentido O O
de O O
ser O O
prevista O O
a O O
introdução O O
de O O
o O O
chamado O O
processo O O
de O O
candidatura O O
rápido O O
, O O
o O O
que O O
agiliza O O
o O O
programa O O
e O O
suprime O O
procedimentos O O
onerosos O O
e O O
formalidades O O
burocráticas O O
quando O O
estão O O
em O O
jogo O O
montantes O O
inferiores O B-VAL
a O I-VAL
20 B-VAL I-VAL
000 I-VAL I-VAL
euros I-VAL I-VAL
. O O

De O O
igual O O
modo O O
haveria O O
que O O
investigar O O
se O O
, O O
em O O
esta O O
ordem O O
de O O
valores O O
, O O
faz O O
sentido O O
a O O
sobrecarga O O
de O O
o O O
co-financiamento O O
. O O

Há O O
que O O
implementar O O
a O O
colaboração O O
com O O
outros O O
programas O O
comunitários O O
, O O
pois O O
os O O
programas O O
não O O
podem O O
funcionar O O
uns O O
a O O
o O O
lado O O
de O O
os O O
outros O O
, O O
mas O O
sim O O
uns O O
com O O
os O O
outros O O
, O O
de O O
modo O O
a O O
poder O O
- O O
se O O
tirar O O
melhor O O
partido O O
de O O
os O O
recursos O O
existentes O O
. O O

Os O O
relatórios O O
de O O
acompanhamento O O
de O O
a O O
Comissão B-ORG B-ORG
deveriam O O
também O O
considerar O O
os O O
relatórios O O
de O O
acompanhamento O O
de O O
os O O
participantes O O
, O O
pois O O
, O O
para O O
nós O O
, O O
é O O
importante O O
o O O
resultado O O
de O O
estes O O
programas O O
. O O

Que O O
tipo O O
de O O
repercussões O O
têm O O
, O O
por O O
exemplo O O
, O O
em O O
a O O
formação O O
de O O
os O O
professores O O
? O O

Que O O
experiências O O
positivas O O
podem O O
advir O O
para O O
alunos O O
e O O
estudantes O O
? O O

Tudo O O
isto O O
é O O
importante O O
para O O
dar O O
continuidade O O
a O O
o O O
programa O O
e/ou O O
para O O
o O O
melhorar O O
. O O

Penso O O
que O O
temos O O
direito O O
a O O
esperar O O
resultados O O
. O O

Em O O
o O O
que O O
se O O
refere O O
a O O
o O O
financiamento O O
, O O
não O O
há O O
dúvida O O
de O O
que O O
foi O O
uma O O
dura O O
batalha O O
dar O O
- O O
lhe O O
pernas O O
para O O
andar O O
. O O

Junto O O
as O O
minhas O O
palavras O O
a O O
o O O
que O O
foi O O
dito O O
por O O
a O O
colega O O
Pack B-PER O
: O O
em O O
2004 B-TMP B-TMP
, O O
quando O O
houver O O
alargamento O O
é O O
imprescindível O O
um O O
reforço O O
de O O
dotações O O
, O O
pois O O
, O O
caso O O
contrário O O
, O O
este O O
programa O O
estará O O
condenado O O
a O O
o O O
fracasso O O
. O O

Senhor B-PER B-PER
Presidente I-PER I-PER
, O O
Senhora B-PER O
Comissária I-PER O
, O O
caros O O
colegas O O
, O O
antes O O
de O O
entrar O O
mais O O
aprofundadamente O O
em O O
o O O
debate O O
de O O
o O O
relatório O O
sobre O O
a O O
execução O O
de O O
o O O
programa O O
SÓCRATES O O
, O O
gostaria O O
de O O
cumprimentar O O
a O O
senhora O O
deputada O O
Pack B-PER O
por O O
o O O
consciencioso O O
trabalho O O
que O O
apresentou O O
. O O

Já O O
tivemos O O
ocasião O O
de O O
ouvir O O
todos O O
os O O
números O O
, O O
e O O
é O O
realmente O O
espantoso O O
. O O

Entre O B-VAL
1995 B-TMP I-VAL
e O I-VAL
1999 B-TMP I-VAL
tivemos O O
o O O
programa O O
SÓCRATES O B-PER
I O I-PER
, O O
que O O
foi O O
muito O O
bem O O
sucedido O O
mas O O
foi O O
também O O
alvo O O
de O O
a O O
necessária O O
crítica O O
. O O

Os O O
estudantes O O
e O O
docentes O O
que O O
em O O
ele O O
participaram O O
reconheceram O O
abertamente O O
que O O
as O O
experiências O O
foram O O
particularmente O O
instrutivas O O
e O O
que O O
o O O
programa O O
contribuiu O O
de O O
forma O O
concreta O O
para O O
a O O
cidadania O O
europeia O O
. O O

Porém O O
, O O
a O O
crítica O O
incidiu O O
sobretudo O O
em O O
os O O
procedimentos O O
. O O

Estes O O
eram O O
excessivamente O O
burocráticos O O
, O O
pouco O O
transparentes O O
, O O
os O O
pagamentos O O
eram O O
demasiado O O
morosos O O
e O O
pouco O O
foi O O
feito O O
com O O
os O O
resultados O O
. O O

Como O O
é O O
a O O
situação O O
em O O
este O O
momento O O
? O O

Entretanto O O
, O O
já O O
há O O
pouco O O
mais O O
de O O
um O O
ano O O
e O O
meio O O
que O O
em O O
os O O
ocupamos O O
de O O
o O O
programa O O
SÓCRATES O B-PER
II O I-PER
, O O
que O O
vigorará O O
até O O
2006 B-TMP B-TMP
, O O
e O O
apesar O O
de O O
não O O
ter O O
sido O O
ainda O O
publicado O O
qualquer O O
relatório O O
de O O
avaliação O O
intercalar O O
há O O
sinais O O
de O O
que O O
já O O
muito O O
foi O O
melhorado O O
. O O

Aparentemente O O
, O O
a O O
relação O O
entre O O
a O O
Comissão B-ORG B-ORG
e O O
as O O
agências O O
nacionais O O
foi O O
consideravelmente O O
flexibilizada O O
e O O
os O O
procedimentos O O
administrativos O O
foram O O
um O O
pouco O O
mais O O
simplificados O O
. O O

Em O O
o O O
entanto O O
, O O
há O O
algumas O O
observações O O
marginais O O
que O O
gostaria O O
de O O
fazer O O
. O O

A O O
prolixidade O O
de O O
os O O
procedimentos O O
- O O
seguramente O O
para O O
os O O
projectos O O
de O O
menor O O
dimensão O O
- O O
continua O O
a O O
afugentar O O
potenciais O O
participantes O O
. O O

Além O O
de O O
isso O O
, O O
de O O
acordo O O
com O O
as O O
informações O O
de O O
que O O
disponho O O
, O O
os O O
contratos O O
são O O
muitas O O
vezes O O
enviados O O
tardiamente O O
e O O
os O O
pagamentos O O
de O O
as O O
bolsas O O
fazem O O
- O O
se O O
esperar O O
. O O

O O O
meu O O
grupo O O
considera O O
isto O O
inaceitável O O
. O O

Os O O
projectos O O
ficam O O
, O O
assim O O
, O O
em O O
apuros O O
financeiros O O
, O O
o O O
que O O
não O O
contribui O O
propriamente O O
para O O
aumentar O O
a O O
credibilidade O O
de O O
a O O
União B-ORG B-ORG
Europeia I-ORG I-ORG
. O O

Além O O
de O O
isso O O
, O O
a O O
cooperação O O
